time,P5
0.0,0.0
10.0,0.011955326855708994
20.0,0.023386603279991737
30.0,0.04898166255580555
40.0,0.20152673700257465
50.0,0.5763612947012338
60.0,1.097009644499842
70.0,1.6473366921532533
80.0,2.140580021670156
90.0,2.5194791839409993
100.0,2.7571879273889897
110.0,2.8521107063859104
120.0,2.8249280712765525
130.0,2.713633135769766
140.0,2.563239447886172
150.0,2.416519216569688
160.0,2.310283815226248
170.0,2.273640860865733
180.0,2.3228221083449845
190.0,2.455734368274862
200.0,2.654851776971361
210.0,2.897087228698607
220.0,3.161564174082506
230.0,3.431957758194154
240.0,3.696153960625096
250.0,3.9457183021014677
260.0,4.175494399961879
270.0,4.383021720989753
280.0,4.567798140310561
290.0,4.730582205049162
300.0,4.872851221378737
310.0,4.996427676610888
320.0,5.10324098565217
330.0,5.195184618835298
340.0,5.27403538984508
350.0,5.341412252642142
360.0,5.398759760738526
370.0,5.44734445112284
380.0,5.488259135518664
390.0,5.522430923342431
400.0,5.550629951849858
410.0,5.573477575361385
420.0,5.5914526837143965
430.0,5.604894918844698
440.0,5.614005269957839
450.0,5.618842590117174
460.0,5.61931520218972
470.0,5.615167634782121
480.0,5.605962096195872
490.0,5.591054281607772
500.0,5.569564411381454
510.0,5.54034571634997
520.0,5.501955166300732
530.0,5.452633974082832
540.0,5.3903106509687335
550.0,5.312645021705103
560.0,5.217127982705206
570.0,5.101268031096843
580.0,4.962863341725283
590.0,4.80033907098347
600.0,4.613124148730025
610.0,4.401969460818917
620.0,4.169125330185834
630.0,3.918300567060104
640.0,3.654386722885548
650.0,3.3829980862604794
660.0,3.1099295418857746
670.0,2.8406478511185846
680.0,2.579900603279323
690.0,2.3314838974545546
700.0,2.098163449507508
710.0,1.881716046473113
720.0,1.683047745549302
730.0,1.5023489049757623
740.0,1.3392494881066996
750.0,1.1929150157055668
760.0,1.0618828145879178
770.0,0.9433431367122374
780.0,0.8334592932940806
790.0,0.7307809336104932
800.0,0.6367480606032851
810.0,0.5528876714655897
820.0,0.4796483052307622
830.0,0.41660115146913196
840.0,0.3628476586252688
850.0,0.3173105580113904
860.0,0.2788995593814831
870.0,0.2465943228847103
880.0,0.21947937465348205
890.0,0.1967535925982365
900.0,0.17772666661288042
910.0,0.16180970975199124
920.0,0.14850373210028894
930.0,0.13738786688412477
940.0,0.12810821905298242
950.0,0.12036765998640012
960.0,0.11391665319367768
970.0,0.1085451759218815
980.0,0.10407590396962571
990.0,0.10035881930206417
1000.0,0.09726706300826342
1010.0,0.09469380371788635
1020.0,0.09254970746879713
1030.0,0.09076064394142731
1040.0,0.08926552384190999
1050.0,0.0880142347948279
1060.0,0.08696575335182169
1070.0,0.08608648929998926
1080.0,0.08534886636164093
1090.0,0.0847301642837181
1100.0,0.08421157495611813
1110.0,0.08377744379404252
1120.0,0.0834146579226848
1130.0,0.08311216384624076
1140.0,0.08286060312889262
1150.0,0.08265200318179249
1160.0,0.08247953840961872
1170.0,0.08233735005070535
1180.0,0.08222041156193141
1190.0,0.08212441862106636
1200.0,0.08204570224573271
